name,console,genre,region,publisher,views,download,released,rate,site,link
King of Fighters ’95,Game Boy (GB),"action,fighting",EU,Nintendo,859,646,February 1997,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/king-of-fighters-95.html
Wario Land – Super Mario Land 3,Game Boy (GB),platformer,WW,Nintendo,"1,559",644,"March 21, 2000",5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/game-boy/wario-land-super-mario-land-3-2.html
Donkey Kong Land 2,Game Boy (GB),action,EU,Nintendo,"1,211",630,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/donkey-kong-land-2.html
Kirby’s Pinball Land,Game Boy (GB),arcade,EU,Nintendo,"1,216",623,None,2/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/kirbys-pinball-land.html
Yoshi,Game Boy (GB),other,WW,Nintendo,"1,055",607,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/yoshi.html
Tetris 2,Game Boy (GB),other,EU,Nintendo,"1,036",596,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/tetris-2.html
Castlevania Legends,Game Boy (GB),"action,adventure",EU,Konami,"1,116",584,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/castlevania-legends.html
Teenage Mutant Ninja Turtles: Fall of the Foot Clan,Game Boy (GB),action,US,Konami,"1,122",579,August 1990,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/teenage-mutant-ninja-turtles-fall-of-the-foot-clan.html
Wario Blast: Featuring Bomberman!,Game Boy (GB),action,EU,Nintendo,"1,207",571,November 1994,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/wario-blast-featuring-bomberman.html
Final Fantasy Adventure,Game Boy (GB),"action,role-playing",US,SunSoft,"1,024",561," June 28, 1991",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/final-fantasy-adventure.html
RoboCop 2,Game Boy (GB),"action,platformer",EU,Ocean,833,559,November 1991,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/robocop-2-2.html
Pokemon Neo Adventure Revisited,Game Boy (GB),adventure,WW,Nintendo,"1,639",556,Unknown,3.7/5 (14 votes),ROMSFUN.com,https://romsfun.com/roms/game-boy/pokemon-neo-adventure-revisited.html
Mortal Kombat II,Game Boy (GB),fighting,WW,Midway,985,546,June 1993,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/mortal-kombat-ii-3.html
Pokemon Periwinkle Version (Pokemon Yellow Hack),Game Boy (GB),role-playing,WW,Clover Dev Team,"1,526",541,Unknown,3.7/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/pokemon-periwinkle-version-pokemon-yellow-hack.html
Final Fantasy Legend II,Game Boy (GB),role-playing,US,Square,"1,193",533,"December 14, 1990",0/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/final-fantasy-legend-ii.html
Prince of Persia,Game Boy (GB),"action,platformer",EU,Virgin Interactive,737,530,January 1992,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/prince-of-persia-2.html
Castlevania II: Belmont’s Revenge,Game Boy (GB),platformer,EU,Konami,"1,072",517,"July 12, 1991",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/game-boy/castlevania-ii-belmonts-revenge.html
