name,console,genre,region,publisher,views,download,released,rate,site,link
Call of Duty: Modern Warfare 3,Nintendo Wii,fps,EU,Activision,"16,652","15,963",None,4/5 (19 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/call-of-duty-modern-warfare-3-2.html
Ben 10: Omniverse,Nintendo Wii,action,WW,D3Publisher,"17,403","14,669","November 18, 2012",4.2/5 (25 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/ben-10-omniverse-3.html
Metroid: Other M,Nintendo Wii,"action,adventure",EU,Nintendo,"8,599","14,187",None,3.9/5 (20 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/metroid-other-m.html
Punch-Out!!,Nintendo Wii,"fighting,sport",EU,Nintendo,"8,661","13,627",None,3.9/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/punch-out.html
Mario Party 8,Nintendo Wii,other,EU,Nintendo,"9,521","13,413",None,4/5 (9 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/mario-party-8.html
Wii Party,Nintendo Wii,other,EU,Nintendo,"13,314","13,148",None,3.6/5 (17 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/wii-party.html
Need For Speed: Carbon,Nintendo Wii,racing,EU,Electronic Arts,"8,058","12,398",None,3.8/5 (14 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/need-for-speed-carbon-2.html
The Legend of Zelda: Twilight Princess,Nintendo Wii,action,EU,Nintendo,"10,297","12,331",None,4.1/5 (22 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/the-legend-of-zelda-twilight-princess-2.html
Wii Sports Resort,Nintendo Wii,"other,sport",WW,Nintendo,"13,429","12,223",None,3.7/5 (29 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/wii-sports-resort.html
LEGO Batman 2: DC Super Heroes,Nintendo Wii,"action,adventure",EU,Warner Bros,"14,092","12,119",None,3.6/5 (6 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/lego-batman-2-dc-super-heroes-2.html
Xenoblade Chronicles,Nintendo Wii,role-playing,EU,Nintendo,"12,425","11,982",None,3.6/5 (25 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/xenoblade-chronicles.html
Sonic Colours,Nintendo Wii,"action,platformer",EU,SEGA,"14,940","11,918",None,3.8/5 (33 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/sonic-colours.html
Mario Sports Mix,Nintendo Wii,sport,EU,Nintendo,"10,905","11,835",None,3.8/5 (14 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/mario-sports-mix.html
Sonic Unleashed,Nintendo Wii,"action,adventure",,SEGA,"10,216","11,371",None,4.2/5 (13 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/sonic-unleashed.html
Spider Man Shattered Dimensions,Nintendo Wii,action,EU,Activision,"8,670","11,106",None,4.3/5 (8 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/spider-man-shattered-dimensions.html
Go Vacation,Nintendo Wii,"adventure,sport",EU,Nintendo,"7,199","10,953",None,3.3/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/go-vacation.html
Resident Evil: The Darkside Chronicles,Nintendo Wii,action,EU,Capcom,"7,966","10,618",None,4.2/5 (7 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/resident-evil-the-darkside-chronicles.html
Metroid Prime Trilogy,Nintendo Wii,adventure,EU,Nintendo,"11,927","10,492",None,3.4/5 (31 votes),ROMSFUN.com,https://romsfun.com/roms/nintendo-wii/metroid-prime-trilogy.html
