name,console,genre,region,publisher,views,download,released,rate,site,link
Just Dance 4,Wii U,simulator,Asia,Ubisoft,"2,097",606,None,3.6/5 (7 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/just-dance-4.html
Rapala Pro Bass Fishing,Wii U,simulator,US,Activision,"1,393",583,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/rapala-pro-bass-fishing-2.html
Disney Infinity,Wii U,"action,adventure",EU,Disney Interactive Studios,"1,957",580,None,2.3/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/disney-infinity.html
Angry Birds Star Wars,Wii U,"puzzle,strategy",EU,Activision,"1,753",558,None,5/5 (10 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/angry-birds-star-wars-3.html
Madden NFL 13,Wii U,sport,US,Electronic Arts,"1,190",557,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/madden-nfl-13-2.html
Mighty No. 9,Wii U,"action,adventure",EU,Deep Silver,"1,855",555,None,2/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/mighty-no-9.html
Adventure Time: Finn and Jake Investigations,Wii U,adventure,EU,Little Orbit,"1,904",550,None, 3.2/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/adventure-time-finn-and-jake-investigations-2.html
Just Dance 2017,Wii U,other,EU,Ubisoft,"1,935",526,None,4/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/just-dance-2017.html
NBA 2K13,Wii U,sport,EU,2K Sports,"1,801",524,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/nba-2k13.html
Kung Fu Panda: Showdown of Legendary Legends,Wii U,fighting,EU,Little Orbit,"1,937",518,None,3/5 (9 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/kung-fu-panda-showdown-of-legendary-legends-2.html
Hot Wheels: World’s Best Driver,Wii U,racing,EU,Warner Bros,"1,574",517,None,1/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/hot-wheels-worlds-best-driver-2.html
Funky Barn,Wii U,"puzzle,simulator",EU,505 Games,"1,423",496,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/funky-barn.html
SteamWorld Collection,Wii U,"adventure,other",WW,Nintendo,"1,710",495,"September 30, 2016",4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/steamworld-collection.html
Cabela’s Big Game Hunter: Pro Hunts,Wii U,other,US,Activision,"1,579",493,25th Mar 2014 (USA),3/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/cabelas-big-game-hunter-pro-hunts.html
Penguins of Madagascar,Wii U,action,EU,Bandai Namco,"1,410",487,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/penguins-of-madagascar-3.html
Just Dance 2015,Wii U,other,EU,Ubisoft,"1,688",483,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/just-dance-2015.html
The Smurfs 2,Wii U,"action,platformer",EU,Ubisoft,"1,678",463,None,2.3/5 (6 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/the-smurfs-2-2.html
How to Train Your Dragon 2,Wii U,action,EU,Little Orbit,"1,427",463,None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/how-to-train-your-dragon-2-2.html
Scribblenauts Unmasked: A DC Comics Adventure,Wii U,"puzzle,strategy",EU,Warner Bros,"1,334",434,None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/scribblenauts-unmasked-a-dc-comics-adventure-2.html
ESPN Sports Connection,Wii U,sport,EU,Ubisoft,"1,294",431,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/espn-sports-connection.html
Hello Kitty Kruisers,Wii U,racing,US,Bergsala Lightweight,"1,308",423,None,5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/hello-kitty-kruisers.html
Disney Infinity 2.0,Wii U,action,EU,Disney Interactive Studios,"1,765",404,None,2/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/disney-infinity-2-0.html
Rodea the Sky Soldier,Wii U,action,EU,NIS America,"1,465",403,None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/rodea-the-sky-soldier-3.html
Giana Sisters: Twisted Dreams Director’s Cut,Wii U,platformer,US,Black Forest Games,"1,431",400,8th Sep 2015 (USA),4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/giana-sisters-twisted-dreams-directors-cut.html
Cabela’s Dangerous Hunts 2013,Wii U,"action,adventure",US,Activision,"1,208",398,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/cabelas-dangerous-hunts-2013-2.html
Rise of The Guardians: The Video Game,Wii U,"action,adventure",EU,D3Publisher,"1,390",397,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/rise-of-the-guardians-the-video-game-2.html
Disney Planes: Fire &amp; Rescue,Wii U,action,EU,Little Orbit,"1,278",374,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/disney-planes-fire-rescue-2.html
Turbo: Super Stunt Squad,Wii U,"action,adventure",EU,D3Publisher,"1,244",373,None,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/turbo-super-stunt-squad-2.html
Family Party: 30 Great Games Obstacle Arcade,Wii U,other,EU,D3Publisher,"1,207",366,None,4.5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/family-party-30-great-games-obstacle-arcade.html
Disney’s Planes,Wii U,"action,racing",US,Disney Interactive Studios,"1,206",366,6th Aug 2013 (USA),5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/disneys-planes-2.html
Wheel of Fortune,Wii U,other,US,THQ,"1,329",364,None,4.5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/wheel-of-fortune-2.html
Brunswick Pro Bowling,Wii U,sport,US,Farsight Studios,"1,106",360,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/brunswick-pro-bowling-2.html
The Croods: Prehistoric Party!,Wii U,other,EU,D3Publisher,"1,283",346,None,2/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/the-croods-prehistoric-party-2.html
Runbow Deluxe Edition,Wii U,other,US,13AM Games,"1,196",331,"August 14, 2018",5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/runbow-deluxe-edition.html
Just Dance: Disney Party 2,Wii U,other,EU,Ubisoft,"1,187",328,None,3/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/just-dance-disney-party-2.html
Monster High: New Ghoul in School,Wii U,adventure,EU,Little Orbit,"1,230",323,None,5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/wii-u/monster-high-new-ghoul-in-school-2.html
Just Dance Kids 2014,Wii U,other,EU,Ubisoft,"1,118",319,None,5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/wii-u/just-dance-kids-2014.html
