name,console,region,rating,size,link,site
Thrust (1986)(Superior Software)[a],Acorn Electron,US English,5.00 (1 votes),19.3 kB,https://www.romsgames.net/acorn-electron-rom-thrust-1986superior-softwarea/,https://www.romsgames.net/
Micro Olympics (198x)(Electron User),Acorn Electron,US English,5.00 (1 votes),25.7 kB,https://www.romsgames.net/acorn-electron-rom-micro-olympics-198xelectron-user/,https://www.romsgames.net/
Electron Basic Programming Starter Pack (198x)(Collins Educational),Acorn Electron,US English,5.00 (1 votes),30.1 kB,https://www.romsgames.net/acorn-electron-rom-electron-basic-programming-starter-pack-198xcollins-educational/,https://www.romsgames.net/
Vegas Jackpot (198x)(-),Acorn Electron,US English,5.00 (1 votes),4.93 kB,https://www.romsgames.net/acorn-electron-rom-vegas-jackpot-198x-/,https://www.romsgames.net/
10 Of The Best Vol.1 - Alphaswap (198x)(Sinclair User),Acorn Electron,US English,5.00 (1 votes),2.98 kB,https://www.romsgames.net/acorn-electron-rom-10-of-the-best-vol1---alphaswap-198xsinclair-user/,https://www.romsgames.net/
WhiteKnight Mk11 (1984)(BBC Soft),Acorn Electron,US English,5.00 (1 votes),13.0 kB,https://www.romsgames.net/acorn-electron-rom-whiteknight-mk11-1984bbc-soft/,https://www.romsgames.net/
10 Of The Best Vol.2 - Star Fighter Pilot (198x)(Sinclair User),Acorn Electron,US English,5.00 (1 votes),14.7 kB,https://www.romsgames.net/acorn-electron-rom-10-of-the-best-vol2---star-fighter-pilot-198xsinclair-user/,https://www.romsgames.net/
3D Maze (198x)(IJK Software),Acorn Electron,US English,5.00 (1 votes),3.24 kB,https://www.romsgames.net/acorn-electron-rom-3d-maze-198xijk-software/,https://www.romsgames.net/
747 Flight Simulator (1983)(D.A.C.C. Ltd.),Acorn Electron,US English,5.00 (1 votes),5.97 kB,https://www.romsgames.net/acorn-electron-rom-747-flight-simulator-1983dacc-ltd/,https://www.romsgames.net/
Adventure 13 - Sorcerer Of Claymorgue Castle (1979-84)(Adventure International-Scott Adams),Acorn Electron,US English,5.00 (1 votes),10.9 kB,https://www.romsgames.net/acorn-electron-rom-adventure-13---sorcerer-of-claymorgue-castle-1979-84adventure-international-scott-adams/,https://www.romsgames.net/
Arcadians (198x)(Acornsoft),Acorn Electron,US English,5.00 (1 votes),14.7 kB,https://www.romsgames.net/acorn-electron-rom-arcadians-198xacornsoft/,https://www.romsgames.net/
Flight Path 737 (198x)(Anirog),Acorn Electron,US English,5.00 (1 votes),12.1 kB,https://www.romsgames.net/acorn-electron-rom-flight-path-737-198xanirog/,https://www.romsgames.net/
Balloon Buster (1989)(Blue Ribbon),Acorn Electron,US English,5.00 (1 votes),10.1 kB,https://www.romsgames.net/acorn-electron-rom-balloon-buster-1989blue-ribbon/,https://www.romsgames.net/
Fun School 2 - For Under 6's (198x)(Database Educational Software),Acorn Electron,US English,5.00 (1 votes),19.7 kB,https://www.romsgames.net/acorn-electron-rom-fun-school-2---for-under-6s-198xdatabase-educational-software/,https://www.romsgames.net/
Steve Davis Snooker (1988)(Blue Ribbon),Acorn Electron,US English,5.00 (1 votes),12.8 kB,https://www.romsgames.net/acorn-electron-rom-steve-davis-snooker-1988blue-ribbon/,https://www.romsgames.net/
Stix (198x)(Supersoft),Acorn Electron,US English,5.00 (1 votes),4.67 kB,https://www.romsgames.net/acorn-electron-rom-stix-198xsupersoft/,https://www.romsgames.net/
Impossible Mission (1983-86)(U.S. Gold-Epyx Inc),Acorn Electron,US English,5.00 (1 votes),22.4 kB,https://www.romsgames.net/acorn-electron-rom-impossible-mission-1983-86us-gold-epyx-inc/,https://www.romsgames.net/
Jet Boot Jack (198x)(The English Software Company),Acorn Electron,US English,5.00 (1 votes),13.2 kB,https://www.romsgames.net/acorn-electron-rom-jet-boot-jack-198xthe-english-software-company/,https://www.romsgames.net/
Thai Boxing (1986)(Anco Software),Acorn Electron,US English,5.00 (1 votes),8.37 kB,https://www.romsgames.net/acorn-electron-rom-thai-boxing-1986anco-software/,https://www.romsgames.net/
Mini Office - Spreadsheet (198x)(Superior Software),Acorn Electron,US English,5.00 (1 votes),16.2 kB,https://www.romsgames.net/acorn-electron-rom-mini-office---spreadsheet-198xsuperior-software/,https://www.romsgames.net/
Video Card Arcade (1987)(Blue Ribbon),Acorn Electron,US English,5.00 (1 votes),10.0 kB,https://www.romsgames.net/acorn-electron-rom-video-card-arcade-1987blue-ribbon/,https://www.romsgames.net/
3D Bomb Alley (1984)(Software Invasion),Acorn Electron,US English,5.00 (1 votes),7.59 kB,https://www.romsgames.net/acorn-electron-rom-3d-bomb-alley-1984software-invasion/,https://www.romsgames.net/
Zalaga (1987)(Aardvark Software-Superior Software-Acornsoft),Acorn Electron,US English,5.00 (1 votes),23.7 kB,https://www.romsgames.net/acorn-electron-rom-zalaga-1987aardvark-software-superior-software-acornsoft/,https://www.romsgames.net/
Peeko-Computer (198x)(Acornsoft),Acorn Electron,US English,5.00 (1 votes),4.89 kB,https://www.romsgames.net/acorn-electron-rom-peeko-computer-198xacornsoft/,https://www.romsgames.net/
Questprobe 1 - Featuring The Hulk (1984)(Adventure International),Acorn Electron,US English,2.00 (1 votes),11.6 kB,https://www.romsgames.net/acorn-electron-rom-questprobe-1---featuring-the-hulk-1984adventure-international/,https://www.romsgames.net/
ASK - The Way To Learn - Podd (198x)(ASK),Acorn Electron,US English,5.00 (1 votes),11.6 kB,https://www.romsgames.net/acorn-electron-rom-ask---the-way-to-learn---podd-198xask/,https://www.romsgames.net/
Battle 1917 (198x)(CCS),Acorn Electron,US English,5.00 (1 votes),4.03 kB,https://www.romsgames.net/acorn-electron-rom-battle-1917-198xccs/,https://www.romsgames.net/
Frenzy (19xx)(Micro Power)[a],Acorn Electron,US English,5.00 (1 votes),8.20 kB,https://www.romsgames.net/acorn-electron-rom-frenzy-19xxmicro-powera/,https://www.romsgames.net/
Galactic Commander (198x)(Program Power),Acorn Electron,US English,5.00 (1 votes),8.92 kB,https://www.romsgames.net/acorn-electron-rom-galactic-commander-198xprogram-power/,https://www.romsgames.net/
