name,console,region,rating,size,link,site
Chou Bakudan Otoko Densetsu (1994)(Ferrow),Sharp X68000,US English,5.00 (1 votes),271 kB,https://www.romsgames.net/sharp-x68000-rom-chou-bakudan-otoko-densetsu-1994ferrow/,https://www.romsgames.net/
Cosmo Gang The Puzzle Modoki (19xx)(Kukan),Sharp X68000,US English,5.00 (1 votes),611 kB,https://www.romsgames.net/sharp-x68000-rom-cosmo-gang-the-puzzle-modoki-19xxkukan/,https://www.romsgames.net/
Street Uckey II (1991)(Goro),Sharp X68000,US English,5.00 (1 votes),550 kB,https://www.romsgames.net/sharp-x68000-rom-street-uckey-ii-1991goro/,https://www.romsgames.net/
Super Daisenryaku 68K (1989)(System Soft)(Disk 1 Of 2)(System),Sharp X68000,US English,5.00 (1 votes),311 kB,https://www.romsgames.net/sharp-x68000-rom-super-daisenryaku-68k-1989system-softdisk-1-of-2system/,https://www.romsgames.net/
Dive On (1993)(MIX)[a],Sharp X68000,US English,5.00 (1 votes),601 kB,https://www.romsgames.net/sharp-x68000-rom-dive-on-1993mixa/,https://www.romsgames.net/
Super Star Shooter V1.00 (demo) (1991)(Dotmap Brothers),Sharp X68000,US English,5.00 (1 votes),662 kB,https://www.romsgames.net/sharp-x68000-rom-super-star-shooter-v100-demo-1991dotmap-brothers/,https://www.romsgames.net/
Superior Mahjongg PIV (1994)(Ving)(Disk 1 Of 9)(System)[a2],Sharp X68000,US English,5.00 (1 votes),897 kB,https://www.romsgames.net/sharp-x68000-rom-superior-mahjongg-piv-1994vingdisk-1-of-9systema2/,https://www.romsgames.net/
Take Out (19xx)(Marionet),Sharp X68000,US English,5.00 (1 votes),382 kB,https://www.romsgames.net/sharp-x68000-rom-take-out-19xxmarionet/,https://www.romsgames.net/
Tako Game II (19xx)(Norikun),Sharp X68000,US English,5.00 (1 votes),84.0 kB,https://www.romsgames.net/sharp-x68000-rom-tako-game-ii-19xxnorikun/,https://www.romsgames.net/
Duel Fighter 2 (1997)(Mugen Unagi Team)(Disk 2 Of 4)[Req Install],Sharp X68000,US English,2.00 (1 votes),1.22 MB,https://www.romsgames.net/sharp-x68000-rom-duel-fighter-2-1997mugen-unagi-teamdisk-2-of-4req-install/,https://www.romsgames.net/
Dungeon Master (1989)(FTL)(Disk 2 Of 2)(User),Sharp X68000,US English,5.00 (1 votes),2 kB,https://www.romsgames.net/sharp-x68000-rom-dungeon-master-1989ftldisk-2-of-2user/,https://www.romsgames.net/
Tunnels &amp; Trolls (19xx)(Starcraft)(Disk 3 Of 3)(Player),Sharp X68000,US English,5.00 (1 votes),323 kB,https://www.romsgames.net/sharp-x68000-rom-tunnels-trolls-19xxstarcraftdisk-3-of-3player/,https://www.romsgames.net/
Wakao-G (1989)(Ura Nanigashi)[a],Sharp X68000,US English,5.00 (1 votes),545 kB,https://www.romsgames.net/sharp-x68000-rom-wakao-g-1989ura-nanigashia/,https://www.romsgames.net/
Xadlak (1991)(Sprite),Sharp X68000,US English,5.00 (1 votes),480 kB,https://www.romsgames.net/sharp-x68000-rom-xadlak-1991sprite/,https://www.romsgames.net/
ZZZ-UNK-Genpei Toumaden (1988)(Dempa) [unk Image Format],Sharp X68000,US English,5.00 (1 votes),657 kB,https://www.romsgames.net/sharp-x68000-rom-zzz-unk-genpei-toumaden-1988dempa-unk-image-format/,https://www.romsgames.net/
Ika Blade (1992)(Yax),Sharp X68000,US English,5.00 (1 votes),110 kB,https://www.romsgames.net/sharp-x68000-rom-ika-blade-1992yax/,https://www.romsgames.net/
Junker Pro-68K (1990)(Gold Cats Project),Sharp X68000,US English,5.00 (1 votes),137 kB,https://www.romsgames.net/sharp-x68000-rom-junker-pro-68k-1990gold-cats-project/,https://www.romsgames.net/
Kyuukyoku Tiger (1993)(Kaneko)(Disk 2 Of 2)(Disk B)[a2],Sharp X68000,US English,5.00 (1 votes),714 kB,https://www.romsgames.net/sharp-x68000-rom-kyuukyoku-tiger-1993kanekodisk-2-of-2disk-ba2/,https://www.romsgames.net/
Mahjongg Tengoku (1993)(MIX),Sharp X68000,US English,5.00 (1 votes),161 kB,https://www.romsgames.net/sharp-x68000-rom-mahjongg-tengoku-1993mix/,https://www.romsgames.net/
Maison Ikkoku Kanketsuhen Special (1989)(Micro Cabin)(Disk 4 Of 5)(Disk 3)[a],Sharp X68000,US English,5.00 (1 votes),555 kB,https://www.romsgames.net/sharp-x68000-rom-maison-ikkoku-kanketsuhen-special-1989micro-cabindisk-4-of-5disk-3a/,https://www.romsgames.net/
Overtake (1992)(Zoom)(Disk 5 Of 6)(Opening 1)[a],Sharp X68000,US English,5.00 (1 votes),638 kB,https://www.romsgames.net/sharp-x68000-rom-overtake-1992zoomdisk-5-of-6opening-1a/,https://www.romsgames.net/
Alien Tennis Chikyuu No Kiki (19xx)(Killer),Sharp X68000,US English,5.00 (1 votes),293 kB,https://www.romsgames.net/sharp-x68000-rom-alien-tennis-chikyuu-no-kiki-19xxkiller/,https://www.romsgames.net/
Black Jack 68K II Animation Version (19xx)(KZO)[a],Sharp X68000,US English,5.00 (1 votes),628 kB,https://www.romsgames.net/sharp-x68000-rom-black-jack-68k-ii-animation-version-19xxkzoa/,https://www.romsgames.net/
Carat (1992)(Custom)(Disk 2 Of 2)(Disk B)[a3],Sharp X68000,US English,5.00 (1 votes),772 kB,https://www.romsgames.net/sharp-x68000-rom-carat-1992customdisk-2-of-2disk-ba3/,https://www.romsgames.net/
