name,console,region,rating,size,link,site
Turok 3: Shadow of Oblivion,Gameboy Color,US English,4.33 (6 votes),280 kB,https://www.romsgames.net/gameboy-color-rom-turok-3-shadow-of-oblivion/,https://www.romsgames.net/
Tony Hawk's Pro Skater,Gameboy Color,US English,3.25 (4 votes),199 kB,https://www.romsgames.net/gameboy-color-rom-tony-hawks-pro-skater/,https://www.romsgames.net/
Shrek: Fairy Tale Freakdown,Gameboy Color,US English,4.25 (4 votes),616 kB,https://www.romsgames.net/gameboy-color-rom-shrek-fairy-tale-freakdown/,https://www.romsgames.net/
X-Men: Mutant Academy,Gameboy Color,US English,3.17 (6 votes),574 kB,https://www.romsgames.net/gameboy-color-rom-x-men-mutant-academy/,https://www.romsgames.net/
3-D Ultra Pinball: Thrillride,Gameboy Color,US English,4.00 (3 votes),204 kB,https://www.romsgames.net/gameboy-color-rom-3-d-ultra-pinball-thrillride/,https://www.romsgames.net/
Robopon: Sun Version,Gameboy Color,US English,5.00 (3 votes),533 kB,https://www.romsgames.net/gameboy-color-rom-robopon-sun-version/,https://www.romsgames.net/
Lucky Luke,Gameboy Color,US English,3.67 (3 votes),191 kB,https://www.romsgames.net/gameboy-color-rom-lucky-luke/,https://www.romsgames.net/
Dexter's Laboratory: Robot Rampage,Gameboy Color,US English,3.67 (3 votes),131 kB,https://www.romsgames.net/gameboy-color-rom-dexters-laboratory-robot-rampage/,https://www.romsgames.net/
"Powerpuff Girls, The: Bad Mojo Jojo",Gameboy Color,US English,3.50 (2 votes),578 kB,https://www.romsgames.net/gameboy-color-rom-powerpuff-girls-the-bad-mojo-jojo/,https://www.romsgames.net/
Army Men: Sarge's Heroes 2,Gameboy Color,US English,3.75 (4 votes),400 kB,https://www.romsgames.net/gameboy-color-rom-army-men-sarges-heroes-2/,https://www.romsgames.net/
Hugo - Black Diamond Fever,Gameboy Color,Europe,5.00 (2 votes),251 kB,https://www.romsgames.net/gameboy-color-rom-hugo---black-diamond-fever/,https://www.romsgames.net/
Paperboy,Gameboy Color,US English,4.67 (3 votes),85.5 kB,https://www.romsgames.net/gameboy-color-rom-paperboy/,https://www.romsgames.net/
"Bug's Life, A",Gameboy Color,US English,4.60 (5 votes),306 kB,https://www.romsgames.net/gameboy-color-rom-bugs-life-a/,https://www.romsgames.net/
Road Rash,Gameboy Color,US English,3.56 (9 votes),228 kB,https://www.romsgames.net/gameboy-color-rom-road-rash/,https://www.romsgames.net/
